country,year,adaptation_and_nature_solutions,climate_science_and_phenomena,energy_and_technology,extreme_weather_and_impacts,greenhouse_gases_and_emissions,policy_agreements_and_economics,total_sentences,climate_sentences_BERT,climate_sentence_ratio_BERT,renew_pct,log_gdp,vulnerability_score
CHL,2023,0.0,0.0,0.0,0.0,0.0,0.0,104.0,16.0,0.1538461538461538,,,0.347644265400611
CHL,2024,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.1428571428571428,,,0.346583112469936
CHN,1995,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,29.4,27.322435224981092,0.416895252325566
CHN,1996,0.0,0.0,0.0,0.0,0.0,0.0,92.0,8.0,0.0869565217391304,30.5,27.484548418649105,0.41403588479703
CHN,1997,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3.0,0.0483870967741935,30.0,27.59186650102777,0.411318860083574
CHN,1998,0.0,0.0,0.0,0.0,0.0,0.0,95.0,9.0,0.0947368421052631,29.5,27.65966756636392,0.409420040423975
CHN,1999,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.02,30.3,27.720871401854094,0.408348782709155
CHN,2000,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,0.0238095238095238,29.6,27.82274138898824,0.407964614326816
CHN,2001,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.02,28.4,27.923243497931644,0.406419881954688
CHN,2002,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.08,27.0,28.016662741379943,0.405329676933834
CHN,2003,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,0.064516129032258,23.9,28.138007746607297,0.419654850569869
CHN,2004,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0161290322580645,20.2,28.30158868907818,0.41720004555384
CHN,2005,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,0.0327868852459016,17.4,28.457807727032336,0.416661436862762
CHN,2006,0.0,0.0,0.0,0.0,0.0,0.0,92.0,5.0,0.0543478260869565,16.4,28.64339210997384,0.414387058894614
CHN,2007,0.0,0.0,0.0,0.0,0.0,0.0,98.0,12.0,0.1224489795918367,14.9,28.89806098830122,0.412203924199595
CHN,2008,0.0,0.0,0.0,0.0,0.0,0.0,66.0,6.0,0.0909090909090909,14.1,29.155845527420908,0.4098204848135
CHN,2009,0.0,0.0,0.0,0.0,0.0,0.0,67.0,9.0,0.1343283582089552,13.4,29.260593186113397,0.407481586267555
CHN,2010,0.0,0.0,0.0,0.0,0.0,0.0,85.0,3.0,0.0352941176470588,12.3,29.437207961718926,0.404813395436727
CHN,2011,0.0,0.0,0.0,0.0,0.0,0.0,137.0,9.0,0.0656934306569343,11.3,29.652773336629824,0.4029354547837
CHN,2012,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,0.0208333333333333,11.5,29.77486667154562,0.402360566340503
CHN,2013,0.0,0.0,0.0,0.0,0.0,0.0,73.0,5.0,0.0684931506849315,11.5,29.889703492310417,0.400634112133677
CHN,2014,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8.0,0.0987654320987654,11.9,29.980072225135707,0.399966716832612
CHN,2015,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8.0,0.0987654320987654,12.2,30.03449834417128,0.399021843224162
CHN,2016,0.0,0.0,0.0,0.0,0.0,0.0,85.0,16.0,0.188235294117647,12.6,30.049904945212827,0.398779332495763
CHN,2017,0.0,0.0,0.0,0.0,0.0,0.0,93.0,5.0,0.053763440860215,13.1,30.1414729559566,0.398231107968176
CHN,2018,0.0,0.0,0.0,0.0,0.0,0.0,117.0,7.0,0.0598290598290598,13.5,30.26254352097915,0.397430332177677
CHN,2019,0.0,0.0,0.0,0.0,0.0,0.0,107.0,7.0,0.0654205607476635,14.3,30.28987886595716,0.396722633567341
CHN,2020,0.0,0.0,0.0,0.0,1.0,0.0,71.0,9.0,0.1267605633802817,14.9,30.31803449029765,0.396558052846859
CHN,2021,0.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,0.1034482758620689,15.2,30.51136831443198,0.395393694570601
CHN,2022,0.0,0.0,0.0,0.0,0.0,0.0,111.0,9.0,0.081081081081081,,30.51934469557672,0.393691136315004
CHN,2023,0.0,0.0,0.0,0.0,0.0,0.0,67.0,7.0,0.1044776119402985,,,0.394836941608003
CHN,2024,0.0,0.0,0.0,0.0,0.0,0.0,109.0,8.0,0.073394495412844,,,0.394127021337838
CIV,1995,,,,,,,,,,,23.121174406838193,0.496346238547735
CIV,1996,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,74.0,23.61758273702526,0.494760776121963
CIV,1997,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,72.1,23.61627622320999,0.495757983000892
CIV,1998,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2.0,0.028169014084507,73.4,23.699797695108227,0.49830909327056
CIV,1999,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0153846153846153,61.9,23.660891789326453,0.502019985982697
CIV,2000,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,63.7,23.531314235663057,0.503032728131985
CIV,2001,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,64.7,23.545271731387857,0.50360761831782
CIV,2002,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,0.0384615384615384,65.3,23.616654336232394,0.503275688033169
CIV,2003,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,70.3,23.779705285850376,0.50278640098398
CIV,2004,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,75.4,23.88071618533217,0.498504427108006
CIV,2005,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0208333333333333,77.9,23.902856765312023,0.495761165041631
CIV,2006,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0416666666666666,74.8,23.953335309251074,0.497194336905746
CIV,2007,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0666666666666666,76.3,24.08225453126853,0.504646231893023
CIV,2008,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,0.0588235294117647,74.2,24.251924902010984,0.503649640173382
CIV,2009,0.0,0.0,0.0,0.0,0.0,0.0,87.0,16.0,0.1839080459770115,73.7,24.24629178524344,0.499731594572354
CIV,2010,0.0,0.0,0.0,0.0,0.0,0.0,77.0,9.0,0.1168831168831168,75.4,24.27679246818127,0.494072797254358
CIV,2011,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,0.0909090909090909,79.1,24.325871210073934,0.496339150066371
CIV,2012,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.088235294117647,74.9,24.315147015433684,0.499856944169833
CIV,2013,0.0,0.0,0.0,0.0,0.0,0.0,38.0,8.0,0.2105263157894736,72.2,24.478874430478175,0.488589075294998
CIV,2014,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,0.1388888888888889,71.9,24.61187702452881,0.492950007656049
CIV,2015,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.1627906976744186,64.5,24.547877498230545,0.490393563821672
CIV,2016,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,0.2051282051282051,64.0,24.60292598971483,0.492964218494761
CIV,2017,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.2857142857142857,62.5,24.684314103363707,0.488285216915675
CIV,2018,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0294117647058823,60.5,24.79267675234214,0.487161175834903
CIV,2019,0.0,0.0,0.0,0.0,0.0,0.0,39.0,14.0,0.358974358974359,61.1,24.815916963131414,0.488083066190719
CIV,2020,0.0,0.0,1.0,0.0,0.0,0.0,42.0,3.0,0.0714285714285714,61.8,24.86612700802034,0.489648717540749
CIV,2021,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,0.1632653061224489,58.2,24.99730456231525,0.490468152861846
CIV,2022,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.1875,,24.97202840064787,0.485694417967456
CIV,2023,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,0.3392857142857143,,,0.486379842720379
CIV,2024,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.2307692307692307,,,0.487551450812507
CMR,1995,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,84.5,23.108791509156195,0.494113306035503
CMR,1996,,,,,,,,,,,23.129628689390245,0.491776075154115
CMR,1997,,,,,,,,,,,23.101835422741768,0.492390919765094
CMR,1998,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,84.5,23.14790438980855,0.491909874017597
CMR,1999,1.0,0.0,0.0,0.0,0.0,0.0,74.0,12.0,0.1621621621621621,86.2,23.171320592160395,0.493535249755973
CMR,2000,,,,,,,,,,,23.080961960515364,0.493086800195045
CMR,2001,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,85.3,23.116923538910417,0.488016570385304
CMR,2002,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0294117647058823,85.2,23.242352579941578,0.490058126765365
CMR,2003,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0434782608695652,85.3,23.4939975253407,0.487140107755497
CMR,2004,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0149253731343283,85.5,23.658516103904557,0.486167981294218
CMR,2005,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.027027027027027,86.3,23.69418541692435,0.486414786039895
CMR,2006,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0147058823529411,85.5,23.76351788274983,0.485099399309416
CMR,2007,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6.0,0.0714285714285714,80.8,23.898325623364734,0.485467081063115
CMR,2008,0.0,0.0,0.0,0.0,0.0,0.0,67.0,9.0,0.1343283582089552,80.8,24.045244743600833,0.487669936128859
CMR,2009,0.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,0.1525423728813559,79.2,24.053073559154438,0.487070846531893
CMR,2010,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,0.0714285714285714,78.7,24.037724597472224,0.48361428821464
CMR,2011,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0444444444444444,78.6,24.14527548353276,0.489390759825312
CMR,2012,0.0,0.0,1.0,0.0,0.0,0.0,37.0,5.0,0.1351351351351351,78.6,24.129618649939086,0.479415559788894
CMR,2013,0.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,0.1607142857142857,77.7,24.241612607330904,0.480469669340873
CMR,2014,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0344827586206896,76.9,24.31746489259212,0.480966169380854
CMR,2015,,,,,,,,,,,24.195550034724697,0.478384628664232
CMR,2016,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.2222222222222222,78.8,24.24415072231018,0.477170923621086
CMR,2017,0.0,0.0,0.0,0.0,0.0,0.0,41.0,12.0,0.2926829268292683,79.2,24.309518453802156,0.474801726722025
CMR,2018,0.0,0.0,0.0,0.0,0.0,0.0,54.0,8.0,0.1481481481481481,78.7,24.411491128617744,0.478104105709849
CMR,2019,1.0,0.0,0.0,0.0,0.0,0.0,66.0,11.0,0.1666666666666666,78.9,24.403885685235775,0.476812482640762
CMR,2020,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.1612903225806451,78.9,24.43129185054404,0.47485419779244
CMR,2021,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0454545454545454,79.2,24.537417664504368,0.480299128230747
CMR,2022,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,0.22,,24.515190174161873,0.479138621857018
CMR,2023,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,0.1860465116279069,,,0.477804707513461
CMR,2024,0.0,0.0,0.0,0.0,0.0,0.0,55.0,14.0,0.2545454545454545,,,0.47761377739775
COD,1995,0.0,0.0,0.0,0.0,0.0,0.0,115.0,3.0,0.0260869565217391,96.9,22.45375953503239,0.582331188130604
COD,1996,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0172413793103448,97.0,22.476190041659645,0.583806498997489
COD,1997,0.0,0.0,1.0,0.0,0.0,0.0,63.0,2.0,0.0317460317460317,97.1,22.530051930162255,0.585305380032879
COD,1998,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,96.8,22.55068299225973,0.586489445026217
COD,1999,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0222222222222222,97.0,22.273221103498777,0.587519781355451
COD,2000,0.0,0.0,0.0,0.0,0.0,0.0,121.0,5.0,0.0413223140495867,97.9,23.672328128221075,0.588561022461757
COD,2001,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,98.3,22.729893255627058,0.580100690516637
COD,2002,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,98.3,22.889806499422527,0.579556210481031
COD,2003,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,98.0,22.91352924815517,0.582383265713247
COD,2004,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,97.9,23.055165380097453,0.579430788964076
COD,2005,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,97.4,23.20520846987323,0.581214798228008
COD,2006,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,0.1052631578947368,97.3,23.394091848105155,0.57863718502338
COD,2007,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.0,0.1403508771929824,97.2,23.540891965321308,0.577900158810868
COD,2008,0.0,0.0,0.0,0.0,0.0,0.0,74.0,5.0,0.0675675675675675,97.0,23.70836758510687,0.5818577758419
COD,2009,0.0,0.0,0.0,0.0,0.0,0.0,81.0,6.0,0.074074074074074,97.0,23.649024716225917,0.581204992788117
COD,2010,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,0.1,96.8,23.79437090196141,0.580293108315676
COD,2011,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0612244897959183,96.2,23.97517980989266,0.581161831334436
COD,2012,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,95.5,24.101066139031943,0.581589694039883
COD,2013,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,0.2340425531914893,93.9,24.210021305071795,0.58209822148299
COD,2014,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0666666666666666,92.9,24.304254937615283,0.583183948917505
COD,2015,0.0,0.0,0.0,0.0,0.0,0.0,59.0,12.0,0.2033898305084746,95.8,24.35868402953993,0.580870172662085
COD,2016,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,0.1509433962264151,97.0,24.337820414011382,0.580140449713375
COD,2017,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.1621621621621621,96.7,24.36135883676029,0.576896790751154
COD,2018,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0384615384615384,96.4,24.585430518366472,0.57389701257267
COD,2019,0.0,0.0,2.0,0.0,0.0,0.0,74.0,21.0,0.2837837837837837,96.3,24.670189272472374,0.573241387696298
COD,2020,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,0.2285714285714285,96.2,24.609293099310868,0.573893532964
COD,2021,0.0,0.0,0.0,0.0,0.0,0.0,73.0,8.0,0.1095890410958904,96.3,24.736959995369805,0.574963183191668
COD,2022,0.0,0.0,1.0,0.0,0.0,0.0,72.0,16.0,0.2222222222222222,,24.78484533201854,0.572707549754093
COD,2023,0.0,0.0,0.0,0.0,0.0,0.0,73.0,16.0,0.2191780821917808,,,0.5707571817196
COD,2024,0.0,0.0,1.0,0.0,0.0,0.0,48.0,13.0,0.2708333333333333,,,0.570653651365249
COG,1995,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0256410256410256,69.8,21.47279517891811,0.587092335769649
COG,1996,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,75.4,21.655704501535183,0.585883793790308
COG,1997,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,80.2,21.566004362631094,0.585294957340658
COG,1998,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0526315789473684,79.7,21.390829215687305,0.582754245791244
COG,1999,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,77.0,21.579710151699295,0.580595200725182
COG,2000,0.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,0.1714285714285714,64.9,21.895106188404373,0.579474726810529
COG,2001,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.024390243902439,61.2,21.75170763350451,0.575052820822119
COG,2002,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0333333333333333,68.6,21.833230419133198,0.577746201926418
COG,2003,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,62.1,21.977091979215057,0.576041918142302
COG,2004,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.1818181818181818,63.1,22.26163191935605,0.585226928274518
COG,2005,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0714285714285714,63.1,22.6178829449976,0.583025253033365
COG,2006,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0428571428571428,69.3,22.811704908059756,0.574928985267864
COG,2007,0.0,0.0,0.0,0.0,0.0,0.0,71.0,10.0,0.1408450704225352,60.2,22.89605010471673,0.561677794725788
COG,2008,0.0,0.0,0.0,0.0,0.0,0.0,71.0,11.0,0.1549295774647887,56.8,23.178559799029404,0.552615534310516
COG,2009,0.0,0.0,0.0,0.0,0.0,0.0,59.0,24.0,0.4067796610169492,55.9,22.99779089451061,0.558736004525626
COG,2010,0.0,0.0,0.0,0.0,0.0,0.0,59.0,12.0,0.2033898305084746,54.5,23.29956562661136,0.547006279114707
COG,2011,1.0,0.0,0.0,0.0,0.0,0.0,68.0,17.0,0.25,64.3,23.474080693883877,0.554452674918216
COG,2012,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.1282051282051282,65.1,23.596429903708746,0.561061936742995
COG,2013,0.0,0.0,0.0,0.0,0.0,0.0,60.0,9.0,0.15,62.3,23.611341666993933,0.552438336662492
COG,2014,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.1851851851851851,62.1,23.60878738947883,0.548081283085486
COG,2015,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0588235294117647,64.2,23.198985345308923,0.542969629255718
COG,2016,0.0,0.0,1.0,0.0,0.0,0.0,31.0,6.0,0.1935483870967742,67.7,23.047547939897463,0.522620543741699
COG,2017,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,0.1632653061224489,69.8,23.12974450109112,0.530124259036837
COG,2018,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.1153846153846153,70.6,23.33847226895126,0.528843142138947
COG,2019,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,0.1666666666666666,69.8,23.268823675727347,0.534339840703198
COG,2020,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,71.4,23.073035147553462,0.540596901966305
COG,2021,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.1612903225806451,71.4,23.315997275151478,0.540907311632787
COG,2022,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,0.2307692307692307,,23.405350650173318,0.550442609394877
COG,2023,1.0,0.0,0.0,0.0,0.0,0.0,49.0,14.0,0.2857142857142857,,,0.54915957532507
COG,2024,3.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.2352941176470588,,,0.548901367074036
COL,1995,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,33.5,25.250430918472695,0.445666501036806
COL,1996,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,33.6,25.299556896474336,0.446673831494007
COL,1997,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0303030303030303,25.7,25.39287915506956,0.446064339650328
COL,1998,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,0.046875,25.8,25.313183884203696,0.445920951808955
COL,1999,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,25.18085146113985,0.446571440566877
COL,2000,0.0,0.0,0.0,0.0,0.0,0.0,65.0,6.0,0.0923076923076923,27.9,25.327185991320427,0.446208722105355
COL,2001,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0166666666666666,27.1,25.310278581705067,0.444790905535808
COL,2002,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0178571428571428,28.6,25.307680231980136,0.443666152638307
COL,2003,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,30.6,25.273398561007394,0.443038698607208
COL,2004,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0333333333333333,29.0,25.486229345854454,0.440896205904259
COL,2005,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,0.0652173913043478,28.9,25.704132595889245,0.438194247355065
COL,2006,0.0,0.0,0.0,0.0,0.0,0.0,63.0,7.0,0.1111111111111111,30.6,25.80958332546948,0.437410375535211
COL,2007,0.0,0.0,0.0,0.0,0.0,0.0,94.0,11.0,0.1170212765957446,31.0,26.05225564152021,0.436445003718721
COL,2008,0.0,0.0,0.0,0.0,0.0,0.0,78.0,17.0,0.2179487179487179,30.8,26.214284662530062,0.432940231145546
COL,2009,0.0,0.0,0.0,0.0,0.0,0.0,91.0,18.0,0.1978021978021978,31.4,26.17202128585967,0.429104396595795
COL,2010,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.0,0.2,30.6,26.380999256491258,0.426956938865752
COL,2011,0.0,0.0,0.0,0.0,0.0,0.0,65.0,6.0,0.0923076923076923,29.6,26.53729527370632,0.424486396943795
COL,2012,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0769230769230769,29.6,26.638635054416806,0.422811449434678
COL,2013,0.0,0.0,0.0,0.0,0.0,0.0,75.0,12.0,0.16,32.0,26.66893169578559,0.42303843637613
COL,2014,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,0.0392156862745098,32.1,26.666697202409132,0.423184579633803
COL,2015,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,0.1555555555555555,31.1,26.40511748006406,0.42160530404054
COL,2016,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,0.12,30.5,26.367723200236185,0.422387982420696
COL,2017,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,0.0677966101694915,32.2,26.46584225144471,0.420762320662478
COL,2018,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.0,0.0655737704918032,30.4,26.53500012125926,0.418901461441774
COL,2019,0.0,0.0,0.0,0.0,0.0,0.0,84.0,16.0,0.1904761904761904,31.5,26.501016301517136,0.407828480867853
COL,2020,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.3793103448275862,32.0,26.322246738866344,0.408209601814469
COL,2021,0.0,0.0,0.0,0.0,0.0,0.0,77.0,20.0,0.2597402597402597,29.7,26.486925402564328,0.407035164735552
COL,2022,0.0,0.0,0.0,0.0,0.0,0.0,84.0,40.0,0.4761904761904761,,26.56373144760066,0.406427263823625
COL,2023,0.0,0.0,0.0,0.0,0.0,0.0,104.0,28.0,0.2692307692307692,,,0.406991410371171
COL,2024,0.0,0.0,0.0,0.0,0.0,0.0,58.0,9.0,0.1551724137931034,,,0.40667956463587
COM,1995,,,,,,,,,,,19.80312218384486,0.569336552987099
COM,1996,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0212765957446808,73.4,19.79706063473609,0.566735442630735
COM,1997,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,72.9,19.713887853007314,0.56845583773058
COM,1998,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,71.5,19.729302024696345,0.567295939536744
COM,1999,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,71.1,19.762121530842748,0.554139923111264
COM,2000,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.048780487804878,69.9,19.676685821983366,0.566889633030427
COM,2001,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,69.5,19.751758398104695,0.563654971761526
COM,2002,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,70.3,19.869866992580604,0.560388008465964
COM,2003,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,64.4,20.119749508752854,0.561975543636665
COM,2004,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.16,63.5,20.267095856664806,0.56309317277089
COM,2005,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0,0.1320754716981132,65.7,20.2983811370506,0.552281998649066
COM,2006,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,0.034090909090909,61.8,20.36434808622435,0.53032864630676
COM,2007,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0256410256410256,74.4,20.494699047926858,0.521328964279212
COM,2008,0.0,0.0,0.0,0.0,0.0,0.0,61.0,3.0,0.0491803278688524,73.4,20.6351547003155,0.536351114399135
COM,2009,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,0.0545454545454545,68.5,20.62382241846744,0.531031278907526
COM,2010,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,66.0,20.626731513053354,0.504411733788095
COM,2011,0.0,0.0,0.0,0.0,0.0,0.0,72.0,6.0,0.0833333333333333,69.0,20.746089653693378,0.511132985024937
COM,2012,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.15,68.3,20.738985129945323,0.510173143940203
COM,2013,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0212765957446808,63.6,20.83321749346937,0.506113737475697
COM,2014,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.2758620689655172,68.0,20.86266915850307,0.509994826327917
COM,2015,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,0.1515151515151515,67.0,20.688705033322254,0.497721108491476
COM,2016,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0,0.2045454545454545,64.0,20.736019653171425,0.49930453346787
COM,2017,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,0.1739130434782608,59.5,20.79785346747423,0.497853271897161
COM,2018,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0869565217391304,57.7,20.89620808690528,0.49137522576826
COM,2019,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.1111111111111111,55.3,20.90142836612938,0.494003343204335
COM,2020,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,50.8,20.926238677165912,0.481930292738385
COM,2021,0.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,0.0845070422535211,41.2,20.982617474931445,0.485145424205916
COM,2022,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.08,39.3,20.940406935128973,0.496810285555073
COM,2023,0.0,0.0,0.0,0.0,0.0,0.0,67.0,11.0,0.1641791044776119,,,0.490633491190252
COM,2024,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.1176470588235294,,,0.490113253246172
CPV,1995,,,,,,,,,,,20.004080575734754,0.492139304986206
CPV,1996,1.0,0.0,0.0,0.0,0.0,0.0,67.0,10.0,0.1492537313432835,30.2,20.034069385767648,0.492063019322563
CPV,1997,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4.0,0.0579710144927536,30.5,20.011157337207344,0.491741380033871
