country,year,adaptation_and_nature_solutions,climate_science_and_phenomena,energy_and_technology,extreme_weather_and_impacts,greenhouse_gases_and_emissions,policy_agreements_and_economics,total_sentences,climate_sentences_BERT,climate_sentence_ratio_BERT
KGZ,2018,0.0,0.0,0.0,0.0,0.0,0.0,62,14,0.22580645161290322
KGZ,2019,0.0,0.0,1.0,0.0,0.0,0.0,78,21,0.2692307692307692
KGZ,2020,0.0,0.0,1.0,0.0,0.0,0.0,59,19,0.3220338983050847
KGZ,2021,1.0,0.0,1.0,0.0,0.0,0.0,66,20,0.30303030303030304
KGZ,2022,0.0,0.0,1.0,0.0,0.0,0.0,65,8,0.12307692307692308
KGZ,2023,0.0,0.0,0.0,0.0,0.0,0.0,98,27,0.2755102040816326
KGZ,2024,0.0,0.0,0.0,0.0,0.0,0.0,103,35,0.33980582524271846
KGZ,2025,0.0,0.0,0.0,0.0,0.0,0.0,151,17,0.11258278145695365
KHM,1956,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0.0
KHM,1957,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0.0
KHM,1958,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0.016129032258064516
KHM,1959,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0.0
KHM,1960,0.0,0.0,0.0,0.0,0.0,0.0,113,2,0.017699115044247787
KHM,1961,0.0,0.0,0.0,0.0,0.0,0.0,149,2,0.013422818791946308
KHM,1962,0.0,0.0,0.0,0.0,0.0,0.0,76,0,0.0
KHM,1963,0.0,0.0,0.0,0.0,0.0,0.0,143,0,0.0
KHM,1964,0.0,0.0,0.0,0.0,0.0,0.0,128,2,0.015625
KHM,1965,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0.0
KHM,1966,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0
KHM,1967,0.0,0.0,0.0,0.0,0.0,0.0,164,2,0.012195121951219513
KHM,1968,0.0,0.0,0.0,0.0,0.0,0.0,121,0,0.0
KHM,1969,0.0,0.0,0.0,0.0,0.0,0.0,87,1,0.011494252873563218
KHM,1970,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0
KHM,1971,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0.0
KHM,1972,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0.0
KHM,1973,0.0,0.0,0.0,0.0,0.0,0.0,68,2,0.029411764705882353
KHM,1974,0.0,0.0,0.0,0.0,0.0,0.0,115,1,0.008695652173913044
KHM,1975,0.0,0.0,0.0,0.0,0.0,0.0,30,2,0.06666666666666667
KHM,1976,0.0,0.0,0.0,0.0,0.0,0.0,131,3,0.022900763358778626
KHM,1977,0.0,0.0,0.0,0.0,0.0,0.0,184,6,0.03260869565217391
KHM,1978,0.0,0.0,0.0,0.0,0.0,0.0,219,2,0.0091324200913242
KHM,1979,0.0,0.0,0.0,0.0,0.0,0.0,116,0,0.0
KHM,1980,0.0,0.0,0.0,0.0,0.0,0.0,105,0,0.0
KHM,1981,0.0,0.0,0.0,0.0,0.0,0.0,84,0,0.0
KHM,1982,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0.0
KHM,1983,0.0,0.0,0.0,0.0,0.0,0.0,78,1,0.01282051282051282
KHM,1984,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0.0
KHM,1985,0.0,0.0,0.0,0.0,0.0,0.0,166,1,0.006024096385542169
KHM,1986,0.0,0.0,0.0,0.0,0.0,0.0,151,3,0.019867549668874173
KHM,1987,0.0,0.0,0.0,0.0,0.0,0.0,105,0,0.0
KHM,1988,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0.0
KHM,1989,0.0,0.0,0.0,0.0,0.0,0.0,79,1,0.012658227848101266
KHM,1991,0.0,0.0,0.0,0.0,0.0,0.0,49,8,0.16326530612244897
KHM,1993,0.0,0.0,0.0,0.0,0.0,0.0,50,2,0.04
KHM,1994,0.0,0.0,0.0,0.0,0.0,0.0,38,1,0.02631578947368421
KHM,1995,0.0,0.0,0.0,0.0,0.0,0.0,52,1,0.019230769230769232
KHM,1996,0.0,0.0,0.0,0.0,0.0,0.0,73,4,0.0547945205479452
KHM,1999,0.0,0.0,0.0,0.0,0.0,0.0,71,4,0.056338028169014086
KHM,2000,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0.0
KHM,2001,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0
KHM,2002,0.0,0.0,0.0,0.0,0.0,0.0,36,4,0.1111111111111111
KHM,2003,0.0,0.0,0.0,0.0,0.0,0.0,51,2,0.0392156862745098
KHM,2004,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0.041666666666666664
KHM,2005,0.0,0.0,0.0,0.0,0.0,0.0,47,5,0.10638297872340426
KHM,2006,0.0,0.0,0.0,0.0,0.0,0.0,43,5,0.11627906976744186
KHM,2007,0.0,0.0,1.0,0.0,0.0,0.0,64,15,0.234375
KHM,2008,1.0,0.0,0.0,0.0,0.0,0.0,62,19,0.3064516129032258
KHM,2009,1.0,0.0,1.0,0.0,0.0,0.0,72,31,0.4305555555555556
KHM,2010,0.0,0.0,1.0,0.0,0.0,0.0,59,18,0.3050847457627119
KHM,2011,0.0,0.0,1.0,0.0,0.0,0.0,86,31,0.36046511627906974
KHM,2012,0.0,0.0,0.0,0.0,0.0,0.0,37,15,0.40540540540540543
KHM,2013,0.0,0.0,0.0,0.0,0.0,0.0,31,7,0.22580645161290322
KHM,2014,0.0,0.0,0.0,0.0,0.0,0.0,39,14,0.358974358974359
KHM,2015,0.0,0.0,0.0,0.0,0.0,0.0,22,9,0.4090909090909091
KHM,2016,0.0,0.0,0.0,0.0,0.0,0.0,70,10,0.14285714285714285
KHM,2017,0.0,0.0,0.0,0.0,0.0,0.0,39,7,0.1794871794871795
KHM,2018,0.0,0.0,0.0,0.0,0.0,0.0,47,8,0.1702127659574468
KHM,2019,0.0,0.0,0.0,0.0,0.0,0.0,71,11,0.15492957746478872
KHM,2020,0.0,0.0,0.0,0.0,1.0,2.0,30,5,0.16666666666666666
KHM,2021,0.0,0.0,0.0,0.0,0.0,0.0,33,3,0.09090909090909091
KHM,2022,0.0,0.0,0.0,0.0,0.0,0.0,35,8,0.22857142857142856
KHM,2023,0.0,0.0,0.0,0.0,0.0,0.0,47,12,0.2553191489361702
KHM,2024,1.0,0.0,0.0,0.0,0.0,0.0,88,14,0.1590909090909091
KHM,2025,0.0,0.0,0.0,0.0,0.0,1.0,73,4,0.0547945205479452
KIR,2003,0.0,0.0,0.0,0.0,0.0,0.0,40,4,0.1
KIR,2004,0.0,0.0,0.0,0.0,0.0,0.0,51,6,0.11764705882352941
KIR,2005,0.0,0.0,0.0,0.0,0.0,0.0,26,5,0.19230769230769232
KIR,2006,0.0,0.0,0.0,0.0,0.0,0.0,69,13,0.18840579710144928
KIR,2007,0.0,0.0,0.0,0.0,0.0,0.0,51,13,0.2549019607843137
KIR,2008,0.0,0.0,0.0,0.0,0.0,0.0,113,53,0.4690265486725664
KIR,2009,0.0,0.0,0.0,0.0,0.0,0.0,65,28,0.4307692307692308
KIR,2010,0.0,0.0,0.0,0.0,0.0,0.0,71,39,0.5492957746478874
KIR,2011,0.0,0.0,0.0,0.0,0.0,0.0,49,26,0.5306122448979592
KIR,2012,0.0,0.0,0.0,0.0,0.0,0.0,75,27,0.36
KIR,2013,0.0,0.0,0.0,0.0,0.0,0.0,67,24,0.3582089552238806
KIR,2014,0.0,0.0,0.0,0.0,0.0,0.0,91,34,0.37362637362637363
KIR,2015,0.0,0.0,0.0,0.0,0.0,2.0,62,36,0.5806451612903226
KIR,2016,0.0,0.0,0.0,0.0,0.0,0.0,86,27,0.313953488372093
KIR,2017,0.0,0.0,0.0,0.0,0.0,0.0,67,19,0.2835820895522388
KIR,2018,0.0,0.0,0.0,0.0,0.0,0.0,53,12,0.22641509433962265
KIR,2019,0.0,0.0,0.0,0.0,0.0,2.0,53,16,0.3018867924528302
KIR,2020,0.0,0.0,0.0,0.0,0.0,0.0,62,9,0.14516129032258066
KIR,2021,0.0,0.0,0.0,0.0,0.0,0.0,44,11,0.25
KIR,2022,0.0,0.0,0.0,0.0,0.0,0.0,52,14,0.2692307692307692
KIR,2023,0.0,0.0,0.0,0.0,0.0,0.0,67,24,0.3582089552238806
KIR,2024,0.0,0.0,0.0,0.0,0.0,0.0,72,24,0.3333333333333333
KIR,2025,0.0,0.0,0.0,0.0,0.0,0.0,60,21,0.35
KNA,1985,0.0,0.0,0.0,0.0,0.0,0.0,37,1,0.02702702702702703
KNA,1987,0.0,0.0,0.0,0.0,0.0,0.0,93,4,0.043010752688172046
KNA,1988,0.0,0.0,0.0,0.0,0.0,0.0,103,11,0.10679611650485436
KNA,1989,0.0,0.0,0.0,0.0,0.0,0.0,69,4,0.057971014492753624
KNA,1990,0.0,0.0,0.0,0.0,0.0,0.0,104,20,0.19230769230769232
KNA,1991,0.0,0.0,0.0,0.0,0.0,0.0,86,13,0.1511627906976744
KNA,1992,0.0,0.0,0.0,0.0,0.0,0.0,112,15,0.13392857142857142
KNA,1993,0.0,0.0,0.0,0.0,0.0,0.0,79,9,0.11392405063291139
KNA,1994,0.0,0.0,0.0,0.0,0.0,0.0,92,12,0.13043478260869565
KNA,1995,0.0,0.0,0.0,0.0,0.0,0.0,78,8,0.10256410256410256
KNA,1996,0.0,0.0,0.0,0.0,0.0,0.0,78,7,0.08974358974358974
KNA,1997,0.0,0.0,0.0,0.0,0.0,0.0,90,3,0.03333333333333333
KNA,1998,0.0,0.0,0.0,0.0,0.0,0.0,67,10,0.14925373134328357
KNA,1999,0.0,0.0,0.0,0.0,0.0,0.0,79,3,0.0379746835443038
KNA,2000,0.0,0.0,0.0,0.0,0.0,0.0,62,4,0.06451612903225806
KNA,2001,0.0,0.0,0.0,0.0,0.0,0.0,45,1,0.022222222222222223
KNA,2002,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0.0
KNA,2003,0.0,0.0,0.0,0.0,0.0,0.0,50,3,0.06
KNA,2004,0.0,0.0,0.0,0.0,0.0,0.0,48,6,0.125
KNA,2005,0.0,0.0,0.0,0.0,0.0,0.0,47,8,0.1702127659574468
KNA,2006,0.0,0.0,0.0,0.0,0.0,0.0,82,5,0.06097560975609756
KNA,2007,0.0,0.0,0.0,0.0,0.0,0.0,81,15,0.18518518518518517
KNA,2008,0.0,0.0,1.0,0.0,0.0,0.0,91,15,0.16483516483516483
KNA,2009,0.0,0.0,1.0,0.0,0.0,0.0,104,20,0.19230769230769232
KNA,2010,0.0,0.0,0.0,0.0,0.0,0.0,73,10,0.136986301369863
KNA,2011,0.0,0.0,0.0,0.0,0.0,0.0,78,12,0.15384615384615385
KNA,2012,0.0,0.0,0.0,0.0,0.0,0.0,67,9,0.13432835820895522
KNA,2013,0.0,0.0,0.0,0.0,0.0,0.0,80,14,0.175
KNA,2014,0.0,0.0,0.0,0.0,0.0,2.0,58,21,0.3620689655172414
KNA,2015,0.0,0.0,1.0,0.0,0.0,0.0,59,19,0.3220338983050847
KNA,2016,0.0,0.0,0.0,0.0,0.0,0.0,56,13,0.23214285714285715
KNA,2017,0.0,0.0,0.0,0.0,0.0,0.0,95,27,0.28421052631578947
KNA,2018,0.0,0.0,0.0,0.0,0.0,0.0,67,16,0.23880597014925373
KNA,2019,0.0,0.0,0.0,0.0,0.0,0.0,64,19,0.296875
KNA,2020,0.0,0.0,0.0,0.0,0.0,0.0,62,11,0.1774193548387097
KNA,2021,0.0,0.0,0.0,0.0,0.0,0.0,32,3,0.09375
KNA,2022,0.0,0.0,0.0,0.0,0.0,0.0,43,9,0.20930232558139536
KNA,2023,0.0,0.0,1.0,0.0,0.0,0.0,69,15,0.21739130434782608
KNA,2024,0.0,0.0,1.0,0.0,0.0,0.0,123,31,0.25203252032520324
KNA,2025,0.0,0.0,1.0,0.0,0.0,0.0,161,29,0.18012422360248448
KOR,1991,0.0,0.0,0.0,0.0,0.0,0.0,110,3,0.02727272727272727
KOR,1992,0.0,0.0,0.0,0.0,0.0,0.0,136,13,0.09558823529411764
KOR,1993,0.0,0.0,0.0,0.0,0.0,0.0,97,13,0.13402061855670103
KOR,1994,0.0,0.0,0.0,0.0,0.0,0.0,79,12,0.1518987341772152
KOR,1995,0.0,0.0,0.0,0.0,0.0,0.0,62,3,0.04838709677419355
KOR,1996,0.0,0.0,0.0,0.0,0.0,0.0,79,4,0.05063291139240506
KOR,1997,0.0,0.0,0.0,0.0,0.0,0.0,59,7,0.11864406779661017
KOR,1998,0.0,0.0,0.0,0.0,0.0,0.0,82,5,0.06097560975609756
KOR,1999,0.0,0.0,0.0,0.0,0.0,0.0,88,2,0.022727272727272728
KOR,2000,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0.0
KOR,2001,0.0,0.0,0.0,0.0,0.0,0.0,53,3,0.05660377358490566
KOR,2002,0.0,0.0,0.0,0.0,0.0,0.0,44,2,0.045454545454545456
KOR,2003,0.0,0.0,0.0,0.0,0.0,0.0,39,3,0.07692307692307693
KOR,2004,0.0,0.0,0.0,0.0,0.0,0.0,60,2,0.03333333333333333
KOR,2005,0.0,0.0,0.0,0.0,0.0,0.0,86,6,0.06976744186046512
KOR,2006,0.0,0.0,0.0,0.0,0.0,0.0,87,6,0.06896551724137931
KOR,2007,0.0,0.0,0.0,0.0,0.0,0.0,94,9,0.09574468085106383
KOR,2008,0.0,0.0,0.0,1.0,0.0,0.0,87,16,0.1839080459770115
KOR,2009,0.0,0.0,0.0,0.0,0.0,2.0,89,36,0.4044943820224719
KOR,2010,0.0,0.0,0.0,0.0,0.0,0.0,89,9,0.10112359550561797
KOR,2011,0.0,0.0,0.0,0.0,0.0,0.0,102,17,0.16666666666666666
KOR,2012,0.0,0.0,0.0,0.0,0.0,0.0,41,6,0.14634146341463414
KOR,2013,0.0,0.0,0.0,0.0,0.0,0.0,61,4,0.06557377049180328
KOR,2014,0.0,0.0,0.0,0.0,0.0,0.0,73,15,0.2054794520547945
KOR,2015,0.0,0.0,0.0,0.0,0.0,0.0,82,12,0.14634146341463414
KOR,2016,0.0,0.0,0.0,0.0,0.0,0.0,62,11,0.1774193548387097
KOR,2017,0.0,0.0,0.0,0.0,0.0,0.0,87,2,0.022988505747126436
KOR,2018,0.0,0.0,0.0,0.0,0.0,0.0,85,5,0.058823529411764705
KOR,2019,0.0,0.0,0.0,0.0,0.0,0.0,65,7,0.1076923076923077
KOR,2020,0.0,0.0,0.0,0.0,0.0,0.0,48,11,0.22916666666666666
KOR,2021,0.0,0.0,0.0,0.0,0.0,0.0,72,17,0.2361111111111111
KOR,2022,0.0,0.0,0.0,0.0,0.0,0.0,37,2,0.05405405405405406
KOR,2023,0.0,0.0,0.0,0.0,0.0,0.0,76,16,0.21052631578947367
KOR,2024,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0
KOR,2025,0.0,0.0,0.0,0.0,0.0,0.0,97,7,0.07216494845360824
KWT,1963,0.0,0.0,0.0,0.0,0.0,0.0,66,1,0.015151515151515152
KWT,1964,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0.0
KWT,1965,0.0,0.0,0.0,0.0,1.0,0.0,143,2,0.013986013986013986
KWT,1966,0.0,0.0,0.0,0.0,0.0,0.0,130,1,0.007692307692307693
KWT,1967,0.0,0.0,0.0,0.0,0.0,0.0,118,2,0.01694915254237288
KWT,1968,0.0,0.0,0.0,0.0,0.0,0.0,117,0,0.0
KWT,1969,0.0,0.0,0.0,0.0,0.0,0.0,81,1,0.012345679012345678
KWT,1970,0.0,0.0,0.0,0.0,0.0,0.0,46,3,0.06521739130434782
KWT,1971,0.0,0.0,0.0,0.0,0.0,0.0,61,0,0.0
KWT,1972,0.0,0.0,0.0,0.0,0.0,0.0,70,0,0.0
KWT,1973,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0
KWT,1974,0.0,0.0,0.0,0.0,0.0,0.0,81,11,0.13580246913580246
KWT,1975,0.0,0.0,0.0,0.0,0.0,0.0,73,5,0.0684931506849315
KWT,1976,0.0,0.0,0.0,0.0,0.0,0.0,97,4,0.041237113402061855
KWT,1977,0.0,0.0,0.0,0.0,0.0,0.0,86,0,0.0
KWT,1978,0.0,0.0,0.0,0.0,0.0,0.0,94,6,0.06382978723404255
KWT,1979,0.0,0.0,0.0,0.0,0.0,0.0,91,1,0.01098901098901099
KWT,1981,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0.02040816326530612
KWT,1982,0.0,0.0,0.0,0.0,0.0,0.0,52,2,0.038461538461538464
KWT,1983,0.0,0.0,0.0,0.0,0.0,0.0,52,1,0.019230769230769232
KWT,1984,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0.0
KWT,1985,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0.02040816326530612
KWT,1986,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0.0
KWT,1987,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0.0
KWT,1988,0.0,0.0,0.0,0.0,0.0,0.0,90,6,0.06666666666666667
KWT,1989,0.0,0.0,0.0,0.0,0.0,0.0,48,1,0.020833333333333332
KWT,1990,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0.0
KWT,1991,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0.0
KWT,1992,0.0,0.0,0.0,0.0,0.0,0.0,108,3,0.027777777777777776
KWT,1993,0.0,0.0,0.0,0.0,0.0,0.0,99,1,0.010101010101010102
KWT,1994,0.0,0.0,0.0,0.0,0.0,0.0,86,1,0.011627906976744186
KWT,1995,0.0,0.0,0.0,0.0,0.0,0.0,89,1,0.011235955056179775
KWT,1996,0.0,0.0,0.0,0.0,0.0,0.0,60,1,0.016666666666666666
KWT,1997,0.0,0.0,0.0,0.0,0.0,0.0,96,3,0.03125
KWT,1998,0.0,0.0,0.0,0.0,0.0,0.0,67,1,0.014925373134328358
KWT,1999,0.0,0.0,0.0,0.0,0.0,0.0,96,5,0.052083333333333336
KWT,2000,0.0,0.0,0.0,0.0,0.0,0.0,79,0,0.0
KWT,2001,0.0,0.0,0.0,0.0,0.0,0.0,59,4,0.06779661016949153
KWT,2002,0.0,0.0,0.0,0.0,0.0,0.0,58,2,0.034482758620689655
KWT,2003,0.0,0.0,0.0,0.0,0.0,0.0,59,2,0.03389830508474576
KWT,2004,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0.0
KWT,2005,0.0,0.0,0.0,0.0,0.0,0.0,34,2,0.058823529411764705
KWT,2006,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0.0
KWT,2007,0.0,0.0,0.0,0.0,0.0,0.0,53,4,0.07547169811320754
KWT,2008,0.0,0.0,0.0,0.0,0.0,0.0,53,7,0.1320754716981132
KWT,2009,0.0,0.0,0.0,0.0,0.0,0.0,73,6,0.0821917808219178
KWT,2010,0.0,0.0,0.0,0.0,0.0,0.0,59,6,0.1016949152542373
KWT,2011,0.0,0.0,0.0,0.0,0.0,0.0,71,4,0.056338028169014086
KWT,2012,0.0,0.0,0.0,0.0,0.0,0.0,40,5,0.125
KWT,2013,0.0,0.0,0.0,0.0,0.0,0.0,40,1,0.025
KWT,2014,0.0,0.0,0.0,0.0,0.0,0.0,39,5,0.1282051282051282
KWT,2015,0.0,0.0,0.0,0.0,0.0,0.0,57,2,0.03508771929824561
KWT,2016,0.0,0.0,0.0,0.0,0.0,0.0,42,4,0.09523809523809523
KWT,2017,0.0,0.0,0.0,0.0,0.0,0.0,47,7,0.14893617021276595
KWT,2018,0.0,0.0,0.0,0.0,0.0,0.0,72,4,0.05555555555555555
KWT,2019,0.0,0.0,0.0,0.0,0.0,0.0,32,3,0.09375
KWT,2020,0.0,0.0,0.0,0.0,0.0,0.0,38,3,0.07894736842105263
KWT,2021,0.0,0.0,0.0,0.0,0.0,0.0,35,4,0.11428571428571428
KWT,2022,0.0,0.0,0.0,0.0,0.0,0.0,25,2,0.08
KWT,2023,0.0,0.0,0.0,0.0,0.0,0.0,49,10,0.20408163265306123
KWT,2024,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0.027777777777777776
KWT,2025,0.0,0.0,0.0,0.0,0.0,0.0,96,2,0.020833333333333332
LAO,1956,0.0,0.0,0.0,0.0,0.0,0.0,54,1,0.018518518518518517
LAO,1957,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.02
LAO,1958,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0.0
LAO,1959,0.0,0.0,0.0,0.0,0.0,0.0,192,2,0.010416666666666666
LAO,1960,0.0,0.0,0.0,0.0,0.0,0.0,58,1,0.017241379310344827
LAO,1961,0.0,0.0,0.0,0.0,0.0,0.0,116,6,0.05172413793103448
LAO,1962,0.0,0.0,0.0,0.0,0.0,0.0,80,2,0.025
LAO,1963,0.0,0.0,0.0,0.0,0.0,0.0,79,3,0.0379746835443038
LAO,1964,0.0,0.0,0.0,0.0,0.0,0.0,118,2,0.01694915254237288
LAO,1965,0.0,0.0,0.0,0.0,0.0,0.0,68,2,0.029411764705882353
LAO,1966,0.0,0.0,0.0,0.0,0.0,0.0,81,1,0.012345679012345678
LAO,1967,0.0,0.0,0.0,0.0,0.0,0.0,64,1,0.015625
LAO,1968,0.0,0.0,0.0,0.0,0.0,0.0,79,2,0.02531645569620253
LAO,1969,0.0,0.0,0.0,0.0,0.0,0.0,99,1,0.010101010101010102
LAO,1971,0.0,0.0,0.0,0.0,0.0,0.0,51,1,0.0196078431372549
LAO,1972,0.0,0.0,0.0,0.0,0.0,0.0,80,2,0.025
LAO,1973,0.0,0.0,0.0,0.0,0.0,0.0,60,1,0.016666666666666666
LAO,1974,0.0,0.0,0.0,0.0,0.0,0.0,39,1,0.02564102564102564
LAO,1975,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0.02040816326530612
LAO,1976,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0.0
LAO,1977,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0.0
LAO,1978,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0.07692307692307693
LAO,1979,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0.0
LAO,1980,0.0,0.0,0.0,0.0,0.0,0.0,80,1,0.0125
LAO,1981,0.0,0.0,0.0,0.0,0.0,0.0,58,2,0.034482758620689655
LAO,1982,0.0,0.0,0.0,0.0,0.0,0.0,72,1,0.013888888888888888
LAO,1983,0.0,0.0,0.0,0.0,0.0,0.0,44,1,0.022727272727272728
LAO,1984,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0.0
LAO,1985,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0.0
LAO,1986,0.0,0.0,0.0,0.0,0.0,0.0,64,1,0.015625
LAO,1987,0.0,0.0,0.0,0.0,0.0,0.0,48,1,0.020833333333333332
LAO,1988,0.0,0.0,0.0,0.0,0.0,0.0,64,3,0.046875
LAO,1989,0.0,0.0,0.0,0.0,0.0,0.0,52,3,0.057692307692307696
LAO,1990,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0.0
LAO,1991,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0
LAO,1992,0.0,0.0,0.0,0.0,0.0,0.0,60,6,0.1
LAO,1993,0.0,0.0,0.0,0.0,0.0,0.0,34,3,0.08823529411764706
LAO,1994,0.0,0.0,0.0,0.0,0.0,0.0,48,1,0.020833333333333332
LAO,1995,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0.029411764705882353
LAO,1996,0.0,0.0,0.0,0.0,0.0,0.0,52,5,0.09615384615384616
LAO,1997,0.0,0.0,1.0,0.0,0.0,0.0,45,3,0.06666666666666667
LAO,1998,0.0,0.0,0.0,0.0,0.0,0.0,35,1,0.02857142857142857
LAO,1999,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0.027777777777777776
LAO,2000,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0.0
LAO,2001,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0.029411764705882353
LAO,2002,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0.0
LAO,2003,0.0,0.0,0.0,0.0,0.0,0.0,38,3,0.07894736842105263
LAO,2004,0.0,0.0,0.0,0.0,0.0,0.0,32,2,0.0625
LAO,2005,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0.0
LAO,2006,0.0,0.0,0.0,0.0,0.0,0.0,31,3,0.0967741935483871
LAO,2007,0.0,0.0,0.0,0.0,0.0,0.0,52,7,0.1346153846153846
LAO,2008,0.0,0.0,0.0,0.0,0.0,0.0,51,12,0.23529411764705882
LAO,2009,0.0,0.0,0.0,0.0,0.0,0.0,55,8,0.14545454545454545
LAO,2010,0.0,0.0,0.0,0.0,0.0,0.0,64,7,0.109375
LAO,2011,0.0,0.0,0.0,0.0,0.0,0.0,56,2,0.03571428571428571
LAO,2012,0.0,0.0,0.0,0.0,0.0,0.0,26,3,0.11538461538461539
LAO,2013,0.0,0.0,0.0,0.0,0.0,0.0,42,6,0.14285714285714285
LAO,2014,0.0,0.0,0.0,0.0,0.0,0.0,36,4,0.1111111111111111
LAO,2015,0.0,0.0,0.0,0.0,0.0,0.0,44,7,0.1590909090909091
LAO,2016,0.0,0.0,0.0,0.0,0.0,0.0,31,16,0.5161290322580645
LAO,2017,0.0,0.0,0.0,0.0,0.0,0.0,42,8,0.19047619047619047
LAO,2018,0.0,0.0,0.0,0.0,0.0,0.0,36,11,0.3055555555555556
LAO,2019,0.0,0.0,0.0,0.0,0.0,0.0,38,14,0.3684210526315789
LAO,2020,0.0,0.0,0.0,0.0,0.0,0.0,57,15,0.2631578947368421
LAO,2021,0.0,0.0,0.0,0.0,0.0,1.0,50,7,0.14
LAO,2022,0.0,0.0,0.0,0.0,0.0,0.0,37,9,0.24324324324324326
LAO,2023,0.0,0.0,0.0,0.0,0.0,0.0,44,20,0.45454545454545453
LAO,2024,0.0,0.0,0.0,0.0,0.0,0.0,52,18,0.34615384615384615
LAO,2025,0.0,0.0,0.0,0.0,0.0,0.0,59,17,0.288135593220339
LBN,1946,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0.0
LBN,1947,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0.047619047619047616
LBN,1948,0.0,0.0,0.0,0.0,0.0,0.0,245,5,0.02040816326530612
LBN,1949,0.0,0.0,0.0,0.0,0.0,0.0,103,0,0.0
LBN,1950,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0.0
LBN,1951,0.0,0.0,0.0,0.0,0.0,0.0,43,0,0.0
LBN,1952,0.0,0.0,0.0,0.0,0.0,0.0,97,0,0.0
LBN,1953,0.0,0.0,0.0,0.0,0.0,0.0,182,0,0.0
LBN,1955,0.0,0.0,0.0,0.0,0.0,0.0,65,2,0.03076923076923077
LBN,1957,0.0,0.0,0.0,0.0,0.0,0.0,213,4,0.018779342723004695
LBN,1959,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0.0
LBN,1960,0.0,0.0,0.0,0.0,0.0,0.0,125,2,0.016
LBN,1961,0.0,0.0,0.0,0.0,0.0,0.0,80,1,0.0125
LBN,1962,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0.0
LBN,1965,0.0,0.0,0.0,0.0,0.0,0.0,159,3,0.018867924528301886
LBN,1967,0.0,0.0,0.0,0.0,0.0,0.0,175,3,0.017142857142857144
LBN,1968,0.0,0.0,0.0,0.0,0.0,0.0,83,2,0.024096385542168676
LBN,1969,0.0,0.0,0.0,0.0,0.0,0.0,47,1,0.02127659574468085
LBN,1970,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0.0
LBN,1971,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0.0
LBN,1972,0.0,0.0,0.0,0.0,0.0,0.0,89,3,0.033707865168539325
LBN,1973,0.0,0.0,0.0,0.0,0.0,0.0,86,6,0.06976744186046512
