year,country,speech_length,tokens_length,renewable_energy_count,climate_change_count,renewable_energy_1000_rate,climate_change_1000_rate
2002,LAO,1143,620,0,0,0.0,0.0
2002,UKR,2225,1182,0,0,0.0,0.0
2002,GTM,2027,1064,0,0,0.0,0.0
2002,MOZ,2089,1088,0,2,0.0,1.838235294117647
2002,SDN,2051,1106,0,1,0.0,0.9041591320072332
2002,QAT,1857,1021,0,0,0.0,0.0
2002,ZAF,1491,764,0,0,0.0,0.0
2002,USA,2724,1494,0,0,0.0,0.0
2002,TTO,2486,1339,0,5,0.0,3.734129947722181
2002,BWA,1681,855,1,0,1.1695906432748537,0.0
2002,MRT,1128,608,0,0,0.0,0.0
2002,ESP,2114,1095,0,0,0.0,0.0
2002,HTI,1506,784,0,0,0.0,0.0
2002,CZE,1726,936,0,0,0.0,0.0
2002,CAN,1992,1049,0,0,0.0,0.0
2002,MHL,1768,921,0,3,0.0,3.257328990228013
2002,MAR,2437,1336,0,1,0.0,0.7485029940119761
2002,TUV,1653,890,0,3,0.0,3.370786516853933
2002,KAZ,2263,1256,0,0,0.0,0.0
2002,SAU,2502,1330,0,0,0.0,0.0
2002,FIN,1382,718,0,0,0.0,0.0
2002,GEO,1897,979,0,0,0.0,0.0
2002,GMB,3869,1997,0,0,0.0,0.0
2002,SLV,1918,1010,0,2,0.0,1.9801980198019802
2002,COL,1545,864,0,0,0.0,0.0
2002,DEU,2242,1230,2,0,1.6260162601626016,0.0
2002,CHL,2573,1349,0,0,0.0,0.0
2002,TON,1661,905,0,2,0.0,2.2099447513812156
2002,LTU,767,426,0,0,0.0,0.0
2002,SVN,1244,658,0,0,0.0,0.0
2002,PSE,1775,956,0,0,0.0,0.0
2002,PER,1854,946,0,1,0.0,1.0570824524312896
2002,KEN,1894,1065,0,0,0.0,0.0
2002,KHM,1488,804,0,6,0.0,7.462686567164179
2002,MDV,1510,821,0,1,0.0,1.2180267965895248
2002,CHE,1476,799,0,0,0.0,0.0
2002,CUB,1890,935,0,0,0.0,0.0
2002,ERI,1826,1015,0,0,0.0,0.0
2002,ISR,1775,911,0,0,0.0,0.0
2002,KNA,1600,857,0,0,0.0,0.0
2002,VUT,1904,1013,0,1,0.0,0.9871668311944718
2002,KOR,1500,843,0,0,0.0,0.0
2002,SGP,1593,897,0,0,0.0,0.0
2002,CIV,2393,1251,0,0,0.0,0.0
2002,MKD,1811,965,0,0,0.0,0.0
2002,HND,1878,959,0,0,0.0,0.0
2002,UGA,2171,1198,0,0,0.0,0.0
2002,CPV,1918,1020,0,1,0.0,0.9803921568627451
2002,EGY,2954,1505,0,1,0.0,0.6644518272425249
2002,NZL,1521,802,0,2,0.0,2.493765586034913
2002,LBN,2981,1584,0,0,0.0,0.0
2002,KGZ,1854,958,0,0,0.0,0.0
2002,SLE,2091,1085,0,0,0.0,0.0
2002,MMR,1846,976,0,0,0.0,0.0
2002,TGO,1882,941,0,0,0.0,0.0
2002,NLD,1563,806,0,1,0.0,1.2406947890818858
2002,AUS,1683,959,0,0,0.0,0.0
2002,LSO,1485,766,0,0,0.0,0.0
2002,BLZ,1373,704,0,0,0.0,0.0
2002,ITA,1280,653,0,0,0.0,0.0
2002,AGO,1247,677,0,0,0.0,0.0
2002,ARE,1950,1092,0,1,0.0,0.9157509157509157
2002,TCD,1605,830,0,0,0.0,0.0
2002,LVA,1951,1077,0,3,0.0,2.785515320334262
2002,PNG,2407,1364,0,9,0.0,6.5982404692082115
2002,NIC,1847,1018,0,0,0.0,0.0
2002,SVK,1616,897,0,0,0.0,0.0
2002,FJI,2615,1364,0,1,0.0,0.7331378299120235
2002,TZA,2331,1225,0,0,0.0,0.0
2002,DZA,1785,926,0,0,0.0,0.0
2002,PHL,1549,850,0,0,0.0,0.0
2002,POL,1671,853,0,0,0.0,0.0
2002,LKA,2019,1096,0,0,0.0,0.0
2002,PRK,2033,1110,0,0,0.0,0.0
2002,GBR,1616,832,0,0,0.0,0.0
2002,BGR,1106,623,0,0,0.0,0.0
2002,GNB,1035,541,0,0,0.0,0.0
2002,CHN,1772,1006,0,0,0.0,0.0
2002,ECU,1234,612,0,1,0.0,1.6339869281045751
2002,CRI,1696,932,0,0,0.0,0.0
2002,BFA,1532,807,0,0,0.0,0.0
2002,PRT,1061,564,0,0,0.0,0.0
2002,BRN,1172,569,0,0,0.0,0.0
2002,MYS,2121,1100,0,0,0.0,0.0
2002,CAF,1412,726,0,0,0.0,0.0
2002,BGD,1682,908,0,0,0.0,0.0
2002,ATG,2076,1103,1,0,0.9066183136899365,0.0
2002,TJK,2179,1232,0,1,0.0,0.8116883116883118
2002,SLB,2131,1197,0,4,0.0,3.341687552213868
2002,COG,1388,737,0,0,0.0,0.0
2002,CYP,1582,856,0,0,0.0,0.0
2002,MEX,2443,1341,0,0,0.0,0.0
2002,AUT,1912,1036,1,0,0.9652509652509653,0.0
2002,RUS,2143,1137,0,2,0.0,1.759014951627089
2002,DJI,2006,1117,0,0,0.0,0.0
2002,IDN,2194,1130,0,0,0.0,0.0
2002,GNQ,1187,615,0,1,0.0,1.6260162601626016
2002,SYR,1845,941,0,0,0.0,0.0
2002,BOL,1537,794,0,0,0.0,0.0
2002,DNK,1737,926,0,0,0.0,0.0
2002,BHS,2046,1024,0,1,0.0,0.9765625
2002,GIN,1832,993,0,2,0.0,2.014098690835851
2002,ARG,1700,875,0,0,0.0,0.0
2002,IND,1496,791,0,1,0.0,1.2642225031605563
2002,SWE,1932,1072,0,0,0.0,0.0
2002,JOR,1903,1039,0,0,0.0,0.0
2002,BRB,2056,1129,0,1,0.0,0.8857395925597874
2002,TUN,2084,1117,0,0,0.0,0.0
2002,NRU,1328,702,0,4,0.0,5.698005698005698
2002,NOR,1481,823,0,0,0.0,0.0
2002,BTN,976,505,0,0,0.0,0.0
2002,ALB,2563,1364,0,0,0.0,0.0
2002,SWZ,1981,992,0,0,0.0,0.0
2002,MDG,1564,833,0,1,0.0,1.2004801920768307
2002,EST,1215,671,0,0,0.0,0.0
2002,VNM,1347,745,0,0,0.0,0.0
2002,BDI,1180,612,0,0,0.0,0.0
2002,FRA,2401,1274,0,1,0.0,0.7849293563579278
2002,MLI,1969,1069,0,1,0.0,0.9354536950420954
2002,PAK,1485,849,0,0,0.0,0.0
2002,MUS,1813,959,0,0,0.0,0.0
2002,NER,1988,1075,0,0,0.0,0.0
2002,IRL,2961,1578,0,0,0.0,0.0
2002,OMN,1999,1087,0,0,0.0,0.0
2002,MNG,2044,1138,0,3,0.0,2.6362038664323375
2002,BRA,1449,782,0,0,0.0,0.0
2002,DOM,1709,898,0,0,0.0,0.0
2002,ETH,1690,805,0,0,0.0,0.0
2002,TUR,2267,1248,0,0,0.0,0.0
2002,FSM,1690,895,1,6,1.1173184357541899,6.70391061452514
2002,PLW,1773,953,0,6,0.0,6.295907660020987
2002,RWA,1510,783,0,0,0.0,0.0
2002,JPN,1513,830,0,0,0.0,0.0
2002,GUY,1591,850,0,1,0.0,1.176470588235294
2002,BLR,1965,1104,0,0,0.0,0.0
2002,BEL,2423,1248,0,1,0.0,0.8012820512820512
2002,ARM,2027,1080,0,0,0.0,0.0
2002,WSM,1350,704,0,3,0.0,4.261363636363636
2002,GHA,1804,931,0,0,0.0,0.0
2002,SMR,1757,925,0,0,0.0,0.0
2002,COD,1531,757,0,0,0.0,0.0
2002,YUG,1372,721,0,0,0.0,0.0
2002,ISL,1622,873,4,0,4.581901489117985,0.0
2002,HUN,1554,851,0,0,0.0,0.0
2002,AZE,2558,1406,0,1,0.0,0.7112375533428166
2002,GRC,1755,936,0,0,0.0,0.0
2002,UZB,1280,725,0,0,0.0,0.0
2002,VEN,2678,1337,0,0,0.0,0.0
2002,LIE,1056,554,0,0,0.0,0.0
2002,COM,1514,755,0,0,0.0,0.0
2002,SUR,2129,1189,0,1,0.0,0.8410428931875525
2002,PAN,1139,587,0,0,0.0,0.0
2002,URY,1529,791,0,0,0.0,0.0
2002,MDA,1698,965,0,0,0.0,0.0
2002,AFG,1702,913,0,0,0.0,0.0
2002,TKM,1659,901,3,1,3.329633740288568,1.1098779134295227
2002,ZMB,1345,744,0,0,0.0,0.0
2002,LUX,2262,1196,0,0,0.0,0.0
2002,VCT,2305,1193,0,0,0.0,0.0
2002,ZWE,2090,1075,0,2,0.0,1.86046511627907
2003,ETH,1680,817,0,0,0.0,0.0
2003,DOM,1368,744,0,0,0.0,0.0
2003,BRA,2503,1355,0,0,0.0,0.0
2003,PLW,1125,645,0,4,0.0,6.2015503875969
2003,FSM,2587,1327,0,7,0.0,5.275056518462698
2003,TUR,1782,947,0,0,0.0,0.0
2003,IRL,3765,1890,0,0,0.0,0.0
2003,NER,2161,1139,0,0,0.0,0.0
2003,MUS,2496,1307,0,0,0.0,0.0
2003,MLI,2349,1225,0,0,0.0,0.0
2003,PAK,1800,992,0,0,0.0,0.0
2003,FRA,1768,930,0,0,0.0,0.0
2003,BDI,2294,1270,0,2,0.0,1.574803149606299
2003,VNM,1670,962,0,0,0.0,0.0
2003,MNG,1836,1067,0,3,0.0,2.8116213683223994
2003,OMN,2761,1493,0,1,0.0,0.6697923643670461
2003,BLR,2056,1077,0,1,0.0,0.9285051067780873
2003,GHA,1674,877,0,0,0.0,0.0
2003,WSM,1337,750,0,0,0.0,0.0
2003,ARM,1695,905,0,0,0.0,0.0
2003,BEL,2211,1104,0,0,0.0,0.0
2003,JPN,2796,1547,0,2,0.0,1.292824822236587
2003,RWA,2067,1041,0,0,0.0,0.0
2003,GUY,1394,739,0,0,0.0,0.0
2003,GRC,2594,1359,0,0,0.0,0.0
2003,AZE,1805,974,0,0,0.0,0.0
2003,HUN,1239,677,0,0,0.0,0.0
2003,ISL,1596,824,0,0,0.0,0.0
2003,YUG,910,405,0,0,0.0,0.0
2003,LIE,1296,651,0,0,0.0,0.0
2003,VEN,1856,982,0,0,0.0,0.0
2003,UZB,1430,805,0,0,0.0,0.0
2003,COD,1296,688,0,0,0.0,0.0
2003,SMR,1822,971,0,0,0.0,0.0
2003,ZWE,2180,1162,0,0,0.0,0.0
2003,VCT,1797,946,0,0,0.0,0.0
2003,LUX,2584,1376,0,0,0.0,0.0
2003,ZMB,1527,839,0,0,0.0,0.0
2003,COM,1747,891,0,0,0.0,0.0
2003,AFG,1629,849,0,0,0.0,0.0
2003,MDA,1335,680,0,0,0.0,0.0
2003,URY,1712,866,0,2,0.0,2.3094688221709005
2003,PAN,1891,1000,0,0,0.0,0.0
2003,SUR,1117,613,0,0,0.0,0.0
2003,GNB,2044,1005,0,0,0.0,0.0
2003,BGR,1291,669,0,0,0.0,0.0
2003,GBR,1549,793,0,0,0.0,0.0
2003,BFA,1632,842,0,0,0.0,0.0
2003,PRT,1933,966,0,0,0.0,0.0
2003,CRI,1636,900,0,0,0.0,0.0
2003,ECU,1847,969,0,0,0.0,0.0
2003,CHN,2182,1241,0,0,0.0,0.0
2003,DZA,1611,894,0,1,0.0,1.1185682326621924
2003,PRK,1964,1060,0,0,0.0,0.0
2003,LKA,1894,989,0,0,0.0,0.0
2003,POL,2020,1084,0,0,0.0,0.0
2003,PHL,1221,655,0,0,0.0,0.0
2003,SLB,1815,1048,0,1,0.0,0.9541984732824427
2003,TJK,3226,1727,0,1,0.0,0.5790387955993052
2003,ATG,2456,1315,0,3,0.0,2.2813688212927756
2003,AUT,2073,1136,2,0,1.7605633802816902,0.0
2003,MEX,1871,1012,0,0,0.0,0.0
2003,CYP,1933,985,0,0,0.0,0.0
2003,COG,2711,1438,0,0,0.0,0.0
2003,BGD,2915,1584,0,1,0.0,0.6313131313131314
2003,CAF,1196,655,0,0,0.0,0.0
2003,MYS,1414,714,0,0,0.0,0.0
2003,BRN,1185,572,0,0,0.0,0.0
2003,DNK,1515,810,0,0,0.0,0.0
2003,GIN,2422,1323,0,0,0.0,0.0
2003,BHS,2190,1071,0,0,0.0,0.0
2003,RUS,2197,1139,0,1,0.0,0.8779631255487269
2003,BOL,1899,939,0,0,0.0,0.0
2003,GNQ,1080,563,0,0,0.0,0.0
2003,SYR,2590,1355,0,0,0.0,0.0
2003,IDN,1556,801,0,0,0.0,0.0
2003,SWZ,1782,922,1,0,1.0845986984815619,0.0
2003,ALB,1553,815,0,0,0.0,0.0
2003,BTN,820,442,0,0,0.0,0.0
2003,NOR,1829,993,0,1,0.0,1.0070493454179255
2003,NRU,2644,1368,0,4,0.0,2.923976608187134
2003,TUN,2579,1366,0,0,0.0,0.0
2003,EST,1829,1025,0,5,0.0,4.878048780487805
2003,MDG,1410,743,0,0,0.0,0.0
2003,JOR,2749,1465,0,0,0.0,0.0
2003,SWE,1846,1026,0,1,0.0,0.9746588693957114
2003,IND,2067,1106,0,3,0.0,2.7124773960216997
2003,ARG,1879,1004,0,1,0.0,0.9960159362549801
2003,BRB,2246,1181,0,0,0.0,0.0
2003,CHL,1553,794,0,0,0.0,0.0
2003,TON,1384,761,0,0,0.0,0.0
2003,COL,2393,1240,0,0,0.0,0.0
2003,DEU,1602,859,0,0,0.0,0.0
2003,TLS,3953,2019,0,0,0.0,0.0
2003,PER,1389,742,0,0,0.0,0.0
2003,PSE,2060,1107,0,0,0.0,0.0
2003,SYC,1757,941,0,5,0.0,5.313496280552604
2003,SVN,1481,793,0,0,0.0,0.0
2003,LTU,999,572,0,0,0.0,0.0
2003,SAU,1889,993,0,0,0.0,0.0
2003,FIN,1420,782,0,0,0.0,0.0
2003,KAZ,1797,1033,0,1,0.0,0.968054211035818
2003,TUV,1996,1098,0,9,0.0,8.196721311475411
2003,GMB,4615,2457,1,1,0.40700040700040696,0.40700040700040696
2003,SLV,1527,753,0,2,0.0,2.6560424966799467
2003,GEO,1742,956,0,0,0.0,0.0
2003,KNA,1777,972,0,0,0.0,0.0
2003,VUT,1744,914,0,1,0.0,1.0940919037199124
2003,ISR,2197,1097,0,0,0.0,0.0
2003,ERI,2260,1208,0,0,0.0,0.0
2003,CUB,2000,988,0,1,0.0,1.0121457489878543
2003,CHE,1485,798,0,0,0.0,0.0
2003,HND,2137,1115,0,0,0.0,0.0
2003,MKD,1591,856,0,0,0.0,0.0
2003,CIV,2536,1397,0,0,0.0,0.0
2003,KOR,1998,1117,0,0,0.0,0.0
2003,SGP,2026,1045,0,0,0.0,0.0
2003,KEN,2073,1116,0,0,0.0,0.0
2003,MDV,1878,1022,0,0,0.0,0.0
2003,KHM,1869,1052,0,0,0.0,0.0
2003,SLE,1716,904,0,0,0.0,0.0
2003,KGZ,1572,840,0,0,0.0,0.0
2003,LBN,2131,1086,0,1,0.0,0.9208103130755064
2003,NLD,1654,884,0,0,0.0,0.0
2003,AUS,1621,901,0,0,0.0,0.0
2003,TGO,2522,1331,0,0,0.0,0.0
2003,MMR,1645,876,0,0,0.0,0.0
2003,CPV,2091,1136,0,0,0.0,0.0
2003,UGA,1344,785,0,0,0.0,0.0
2003,NZL,1735,960,0,0,0.0,0.0
2003,EGY,2809,1458,0,0,0.0,0.0
2003,SVK,1715,959,0,1,0.0,1.0427528675703859
2003,NIC,1598,861,0,0,0.0,0.0
2003,PNG,2315,1340,0,7,0.0,5.223880597014926
2003,TZA,2573,1352,0,0,0.0,0.0
2003,FJI,2469,1310,0,0,0.0,0.0
2003,BLZ,836,427,0,0,0.0,0.0
2003,LSO,2160,1147,0,1,0.0,0.8718395815170009
2003,LVA,1684,943,0,3,0.0,3.181336161187699
2003,TCD,2520,1297,0,0,0.0,0.0
2003,ARE,1802,978,0,1,0.0,1.0224948875255624
2003,ITA,2515,1375,0,1,0.0,0.7272727272727272
2003,AGO,1920,1015,0,1,0.0,0.9852216748768472
2003,KIR,1315,719,0,5,0.0,6.954102920723227
2003,NGA,2381,1239,0,0,0.0,0.0
2003,DMA,2693,1536,1,2,0.6510416666666666,1.3020833333333333
2003,SEN,2895,1521,0,0,0.0,0.0
2003,JAM,2600,1359,0,0,0.0,0.0
2003,YEM,1912,1000,0,0,0.0,0.0
2003,SOM,1673,869,0,0,0.0,0.0
2003,MLT,2191,1167,0,0,0.0,0.0
2003,IRQ,2904,1394,0,0,0.0,0.0
2003,KWT,2562,1400,0,0,0.0,0.0
2003,BIH,2275,1181,0,0,0.0,0.0
2003,IRN,1898,1013,0,0,0.0,0.0
2003,NAM,1638,852,0,0,0.0,0.0
2003,GRD,1677,918,1,1,1.0893246187363836,1.0893246187363836
2003,BEN,2589,1394,0,0,0.0,0.0
2003,LCA,2333,1182,0,0,0.0,0.0
2003,MWI,1705,931,0,0,0.0,0.0
2003,STP,1324,703,0,1,0.0,1.4224751066856332
2003,ROU,1994,1069,0,0,0.0,0.0
2003,UKR,1334,721,0,0,0.0,0.0
2003,LAO,1403,769,0,2,0.0,2.6007802340702213
2003,NPL,2196,1229,0,0,0.0,0.0
2003,LBR,1954,1048,0,1,0.0,0.9541984732824427
2003,CMR,1943,1033,0,2,0.0,1.936108422071636
2003,HRV,2064,1088,0,0,0.0,0.0
2003,THA,2247,1255,0,0,0.0,0.0
2003,PRY,1390,740,1,0,1.3513513513513513,0.0
2003,AND,1832,955,0,1,0.0,1.0471204188481678
2003,BHR,2264,1263,0,1,0.0,0.7917656373713381
2003,MCO,1416,738,0,0,0.0,0.0
2003,GAB,1118,614,0,0,0.0,0.0
2003,TTO,2976,1562,0,0,0.0,0.0
2003,BWA,1858,988,0,0,0.0,0.0
2003,MOZ,2267,1211,0,2,0.0,1.6515276630883566
2003,SDN,2332,1228,0,1,0.0,0.8143322475570033
2003,GTM,2157,1141,0,0,0.0,0.0
2003,USA,2843,1526,0,0,0.0,0.0
2003,ZAF,2691,1281,0,0,0.0,0.0
2003,QAT,1919,1014,0,0,0.0,0.0
2003,MHL,1394,764,1,3,1.3089005235602096,3.926701570680628
2003,CAN,1546,848,0,0,0.0,0.0
2003,MAR,1291,681,0,0,0.0,0.0
2003,HTI,1164,629,0,0,0.0,0.0
2003,ESP,1084,535,0,0,0.0,0.0
2003,MRT,1436,800,0,0,0.0,0.0
2003,CZE,2357,1270,0,0,0.0,0.0
2004,SMR,1574,892,0,0,0.0,0.0
2004,COD,1018,506,0,1,0.0,1.976284584980237
2004,UZB,1154,650,0,0,0.0,0.0
2004,LIE,1358,690,0,0,0.0,0.0
2004,VEN,1708,924,0,0,0.0,0.0
2004,ISL,1841,977,2,1,2.0470829068577276,1.0235414534288638
2004,YUG,851,431,0,0,0.0,0.0
2004,HUN,1599,871,0,0,0.0,0.0
2004,GRC,1650,905,0,0,0.0,0.0
2004,AZE,1495,809,0,1,0.0,1.2360939431396785
2004,SUR,1561,846,0,0,0.0,0.0
2004,URY,1472,748,0,1,0.0,1.3368983957219251
2004,PAN,1373,667,0,2,0.0,2.998500749625187
2004,AFG,1089,606,0,0,0.0,0.0
2004,MDA,1796,975,0,0,0.0,0.0
2004,COM,1562,783,0,0,0.0,0.0
2004,LUX,2750,1451,0,0,0.0,0.0
2004,ZMB,1535,840,0,0,0.0,0.0
2004,TKM,2291,1226,1,0,0.8156606851549756,0.0
2004,ZWE,1700,908,0,0,0.0,0.0
2004,VCT,1941,1026,0,4,0.0,3.898635477582846
2004,OMN,1482,779,0,0,0.0,0.0
2004,MNG,2237,1272,0,1,0.0,0.7861635220125787
2004,BDI,1919,1017,0,1,0.0,0.9832841691248771
2004,VNM,2008,1121,0,0,0.0,0.0
2004,PAK,1950,1082,0,1,0.0,0.9242144177449169
2004,MLI,1946,1050,1,0,0.9523809523809523,0.0
2004,FRA,2366,1214,0,0,0.0,0.0
2004,IRL,3773,2005,0,0,0.0,0.0
2004,NER,2057,1111,0,0,0.0,0.0
2004,MUS,2783,1520,0,5,0.0,3.289473684210526
2004,TUR,2039,1117,0,0,0.0,0.0
2004,FSM,2400,1263,0,4,0.0,3.1670625494853524
2004,PLW,1359,724,0,0,0.0,0.0
2004,LBY,902,482,0,0,0.0,0.0
2004,BRA,1981,1073,0,1,0.0,0.9319664492078285
2004,DOM,2081,1065,0,1,0.0,0.9389671361502347
2004,ETH,1992,934,0,0,0.0,0.0
2004,GUY,1927,1029,0,1,0.0,0.9718172983479105
2004,RWA,1735,883,0,0,0.0,0.0
2004,JPN,1624,943,0,1,0.0,1.0604453870625663
2004,BEL,1153,608,0,0,0.0,0.0
2004,ARM,1441,777,1,0,1.287001287001287,0.0
2004,GHA,1851,1037,0,0,0.0,0.0
2004,WSM,1663,920,0,0,0.0,0.0
2004,BLR,1972,1036,1,0,0.9652509652509653,0.0
2004,IDN,1851,966,0,0,0.0,0.0
2004,SYR,3183,1699,0,0,0.0,0.0
2004,GNQ,2021,989,0,0,0.0,0.0
2004,BOL,2005,1004,1,0,0.9960159362549801,0.0
2004,RUS,2360,1279,0,0,0.0,0.0
2004,DJI,3213,1765,0,1,0.0,0.56657223796034
2004,BHS,2261,1169,0,3,0.0,2.5662959794696323
2004,GIN,1925,1035,0,1,0.0,0.966183574879227
2004,DNK,1637,919,0,2,0.0,2.176278563656148
2004,BRB,2607,1440,0,5,0.0,3.472222222222222
2004,ARG,2455,1297,0,2,0.0,1.5420200462606013
2004,IND,1973,1070,0,0,0.0,0.0
2004,SWE,1859,1035,0,0,0.0,0.0
2004,JOR,2812,1541,0,1,0.0,0.6489292667099286
2004,MDG,1375,723,0,1,0.0,1.3831258644536653
2004,EST,1921,1045,0,0,0.0,0.0
2004,NOR,1842,1019,0,3,0.0,2.944062806673209
2004,NRU,3007,1594,0,4,0.0,2.509410288582183
2004,TUN,1753,949,0,0,0.0,0.0
2004,BTN,1045,573,0,0,0.0,0.0
2004,ALB,2482,1343,0,0,0.0,0.0
2004,SWZ,2374,1232,0,0,0.0,0.0
2004,PHL,2207,1197,0,0,0.0,0.0
2004,PRK,2241,1203,0,0,0.0,0.0
2004,POL,1614,834,0,0,0.0,0.0
2004,LKA,2069,1122,0,0,0.0,0.0
2004,DZA,921,476,0,0,0.0,0.0
2004,CHN,2058,1186,0,0,0.0,0.0
2004,ECU,1825,1015,0,1,0.0,0.9852216748768472
2004,PRT,2072,1026,0,1,0.0,0.9746588693957114
2004,BFA,1121,617,0,0,0.0,0.0
2004,CRI,2291,1246,0,0,0.0,0.0
2004,BGR,2089,1153,0,0,0.0,0.0
2004,GBR,2130,1092,0,3,0.0,2.7472527472527473
2004,GNB,2004,1019,0,1,0.0,0.9813542688910696
2004,BRN,1324,697,0,0,0.0,0.0
2004,MYS,2352,1257,0,0,0.0,0.0
2004,CAF,2647,1437,0,1,0.0,0.6958942240779402
2004,BGD,1799,968,0,1,0.0,1.0330578512396695
2004,CYP,1868,958,0,0,0.0,0.0
2004,COG,1612,856,0,0,0.0,0.0
2004,MEX,2195,1125,0,0,0.0,0.0
2004,AUT,1996,1099,2,1,1.8198362147406735,0.9099181073703367
2004,TJK,2087,1135,0,2,0.0,1.762114537444934
2004,ATG,2457,1316,0,1,0.0,0.7598784194528876
2004,SLB,2514,1448,0,1,0.0,0.6906077348066298
2004,EGY,2927,1490,0,0,0.0,0.0
2004,NZL,1840,993,0,0,0.0,0.0
2004,UGA,1936,1082,0,0,0.0,0.0
2004,CPV,1675,886,0,0,0.0,0.0
2004,TGO,2302,1229,0,0,0.0,0.0
2004,MMR,2024,1113,0,0,0.0,0.0
2004,AUS,1878,1020,1,0,0.9803921568627451,0.0
2004,NLD,2260,1278,0,1,0.0,0.7824726134585289
2004,LBN,1329,683,0,0,0.0,0.0
2004,KGZ,1723,914,0,0,0.0,0.0
2004,SLE,2274,1224,0,0,0.0,0.0
2004,KIR,2122,1122,0,5,0.0,4.45632798573975
2004,AGO,1726,883,0,1,0.0,1.1325028312570782
2004,ITA,1292,707,0,0,0.0,0.0
2004,ARE,1760,998,0,1,0.0,1.002004008016032
2004,LVA,1366,750,0,0,0.0,0.0
2004,TCD,2728,1406,0,2,0.0,1.4224751066856332
2004,LSO,2094,1103,0,0,0.0,0.0
2004,BLZ,1856,952,0,1,0.0,1.050420168067227
2004,FJI,2329,1246,0,2,0.0,1.6051364365971108
2004,TZA,1963,1060,0,0,0.0,0.0
2004,PNG,2128,1181,0,6,0.0,5.080440304826418
2004,NIC,1434,736,0,1,0.0,1.358695652173913
2004,SVK,2014,1106,0,0,0.0,0.0
2004,GEO,3792,1962,0,0,0.0,0.0
2004,SLV,2146,1137,0,0,0.0,0.0
2004,GMB,1633,772,0,0,0.0,0.0
2004,KAZ,2640,1435,0,0,0.0,0.0
2004,TUV,2005,1142,1,10,0.8756567425569177,8.756567425569177
2004,FIN,745,407,0,0,0.0,0.0
2004,SAU,2591,1384,0,0,0.0,0.0
2004,SVN,1462,771,0,1,0.0,1.297016861219196
2004,LTU,1087,596,0,0,0.0,0.0
2004,SYC,1244,643,0,2,0.0,3.1104199066874028
2004,PER,972,566,0,0,0.0,0.0
2004,PSE,1705,895,0,0,0.0,0.0
2004,TLS,2044,1088,0,0,0.0,0.0
2004,DEU,2091,1112,0,0,0.0,0.0
2004,COL,1713,927,0,0,0.0,0.0
2004,TON,1527,824,0,0,0.0,0.0
2004,CHL,1809,906,0,0,0.0,0.0
2004,KHM,925,474,0,0,0.0,0.0
2004,MDV,1690,924,0,3,0.0,3.246753246753247
2004,KEN,1946,1077,1,0,0.9285051067780873,0.0
2004,SGP,2119,1130,0,2,0.0,1.7699115044247788
2004,KOR,2225,1200,0,1,0.0,0.8333333333333334
2004,CIV,2322,1246,0,0,0.0,0.0
2004,HND,1826,907,0,0,0.0,0.0
2004,MKD,1773,932,0,0,0.0,0.0
2004,CUB,1529,768,0,0,0.0,0.0
2004,CHE,1364,720,0,0,0.0,0.0
2004,ERI,2466,1271,0,0,0.0,0.0
2004,ISR,1772,885,0,0,0.0,0.0
2004,VUT,2199,1196,0,1,0.0,0.8361204013377926
2004,KNA,1677,940,0,1,0.0,1.0638297872340425
2004,QAT,2145,1121,0,0,0.0,0.0
2004,USA,3061,1674,0,0,0.0,0.0
2004,ZAF,2244,1100,0,0,0.0,0.0
2004,GTM,1612,852,0,0,0.0,0.0
2004,SDN,2769,1447,0,0,0.0,0.0
2004,MOZ,2022,1087,0,1,0.0,0.9199632014719411
2004,BWA,2046,1050,0,0,0.0,0.0
2004,TTO,2767,1524,0,1,0.0,0.6561679790026247
2004,CZE,1575,851,0,0,0.0,0.0
2004,MRT,1562,846,0,0,0.0,0.0
2004,ESP,2396,1237,0,0,0.0,0.0
2004,HTI,1274,651,0,0,0.0,0.0
2004,MAR,1268,700,0,0,0.0,0.0
2004,CAN,2072,1142,0,0,0.0,0.0
2004,MHL,1579,902,1,7,1.1086474501108647,7.760532150776053
2004,NAM,2891,1635,0,0,0.0,0.0
2004,IRN,1617,886,0,0,0.0,0.0
2004,BIH,1961,1032,0,1,0.0,0.9689922480620154
2004,KWT,1404,761,0,0,0.0,0.0
2004,IRQ,2475,1305,0,0,0.0,0.0
2004,MLT,2667,1424,0,1,0.0,0.7022471910112359
2004,YEM,3197,1739,0,0,0.0,0.0
2004,JAM,2066,1070,0,3,0.0,2.803738317757009
2004,SEN,2071,1131,0,0,0.0,0.0
2004,NGA,2243,1238,0,0,0.0,0.0
2004,DMA,2122,1124,0,3,0.0,2.6690391459074734
2004,GAB,890,465,0,0,0.0,0.0
2004,MCO,1505,780,0,0,0.0,0.0
2004,AND,1978,1001,0,0,0.0,0.0
2004,BHR,1906,1020,0,0,0.0,0.0
2004,PRY,1335,731,0,0,0.0,0.0
2004,THA,2060,1099,0,0,0.0,0.0
2004,HRV,1422,764,0,1,0.0,1.3089005235602096
2004,NPL,2695,1526,0,0,0.0,0.0
2004,LBR,1720,953,0,0,0.0,0.0
2004,CMR,2124,1166,0,0,0.0,0.0
2004,VAT,1833,961,0,0,0.0,0.0
2004,UKR,1630,895,0,0,0.0,0.0
2004,LAO,1444,833,0,1,0.0,1.2004801920768307
2004,ROU,1534,845,0,0,0.0,0.0
